,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,neutrophils,CD8.T.cells
CSNK1G2-AS1,26.133709233698074,19.062296090302446,24.83856634392976,26.706888523856843,36.42482156915363,43.20680053035642
CSNK1G3,53.936873808344664,196.95333008408556,41.384252673186026,56.022326814235846,50.76104976284513,53.68056793223271
CSNK2A1,29.366715248750886,46.66470919739234,18.865912807266344,19.27167414525153,11.385296831166729,22.264212245554777
CSNK2A2,41.395728415212155,69.32625868942361,70.70841425975422,42.5291465799933,14.70311569799428,33.72372907164906
CSNK2B,39.04673463761603,29.63376441039125,45.54181866395486,31.931313621259555,42.294553895885436,21.334684665208485
CSPP1,25.080079219136554,38.026677843863304,46.17627846515788,26.452826898384476,5.955076329390692,18.707810265155572
CSRNP1,113.06197550749638,67.94191607136844,66.66973095345902,48.92059344919649,636.4793951242601,405.0079432446897
CSRNP2,23.310370014643855,21.83181243575372,33.03766912145358,30.697302916568372,11.229486088811168,58.812853084014684
CSRP1,183.22721567557355,90.39117360047142,130.43705832179424,97.91310075742058,68.85645489902356,85.35909693525397
CST3,89.39114367375994,21.86619061119633,32.86659283736474,26.480528303321933,36.87062584628247,23.244967795842957
CST7,26.781781026307108,22.37041321087059,130.7892358922581,4150.875656719104,629.5774248794158,458.2563217554632
CSTA,2421.692547356462,8.190321023001102,139.51534504293497,17.55791950184328,1733.533498667748,15.20995231566184
CSTB,902.8546890438696,368.5585456766425,530.7909637220969,576.8410399381063,865.1401178916473,307.7831198479195
CSTF1,15.182526687351638,22.597010233850064,23.39372992524823,19.78890665503825,23.4954582354697,20.043420085453427
CSTF2T,21.687171500775758,68.66676059945259,41.97504596844767,41.56162046148919,12.438667163499135,22.367219530786567
CSTF3,28.99234252590317,47.254178445141704,50.75049539668491,38.349609971664265,38.10187263283478,35.76812780846716
CTAGE5,19.999887781347777,20.904911055181135,34.551345785284916,32.3039796088198,14.683154071227603,32.01233673743413
CTB-113P19.1,20.56857583175684,18.155565977816917,28.673776039896218,26.985265939279586,29.08472987385258,34.03456866905062
CTB-92J24.2,9.42086806566149,11.98352134736125,11.005860175556927,18.98778876250451,20.945522956910185,36.03274998602705
CTBP1,307.6955993014399,477.8586090378539,344.6241515116012,599.2814883935748,142.03572169443714,138.68868412592164
CTBP1-AS2,12.33956814991105,12.990544521155266,20.38237129501661,26.15074241861295,9.105637335353817,23.103915760423828
CTBP2,181.45650922340266,11.773570507529547,24.731365624269802,237.90305700676518,125.35971545222964,13.19823868897944
CTBS,64.84439628006128,43.612204131873256,23.742994564537614,25.55582038647925,492.0257464979735,37.1578207189285
CTC-429P9.3,130.6578504530128,135.7576794947034,125.67553322595165,96.70442493810022,36.25253561202316,87.66701269445996
CTC1,19.255384143906962,27.575210618487255,24.544706325167574,29.367733039181594,21.114175405315997,37.7675502788901
CTCF,135.692765982665,345.9644525514743,253.98333005227838,166.80052275623237,139.140635031336,161.2666652837719
CTD-3138B18.5,26.480161207795785,28.649737194200657,28.86901541850898,30.13942524343789,26.7550626117242,33.96000506616353
CTD-3222D19.5,26.66656326471958,32.076615019183805,28.88943332166632,24.82668960457045,30.544696491830038,48.97537231792236
CTDNEP1,237.24765216736583,231.28213155366188,173.22940111554638,125.38404777870699,151.59622308680528,80.33602199512669
CTDP1,67.181402084268,47.73250017466642,49.603155660700274,52.499799211261376,73.79494044539081,82.69092167957453
CTDSP1,344.5333908667083,211.60794713353175,244.6948622704973,390.63299444152307,357.5026188440561,116.30771092408453
CTDSPL2,40.29028205223514,44.809726009503976,42.023662558787684,49.327490909210574,53.245954061600486,68.12328989419571
CTIF,39.136965628545454,32.4073691178079,29.557451954661325,39.40481437594464,41.69319422730887,37.2378815318158
CTLA4,6.80158036838625,6.53234052841047,16.976415890251964,7.084028420169716,7.901628397572237,18.570958941810918
CTNNA1,105.26266384842117,65.22078950204602,34.69509952387219,19.970104817607112,54.468113678552946,11.136909930413832
CTNNB1,19.21711685999109,22.155607799285935,20.076696543310906,16.703748614247274,15.22921844175782,28.994234521834226
CTNNBIP1,107.00244853929249,58.57365433371196,55.38794086893577,95.64913390277444,68.91948423710895,63.30862136234241
CTNND1,109.61793104042084,36.70920587380585,26.381597089253635,12.646795764967266,13.727147884228678,14.548095305382084
CTNS,36.46296564864793,40.80856287350365,31.515070828369197,25.980008541662023,20.427347832193043,17.603112062057686
CTPS1,15.309868647113621,22.687409765739787,20.51148443996399,22.29487181891241,15.859880547874567,50.68864480821736
CTR9,168.33717483497875,332.61282790371286,181.09338021816674,190.14813781340231,114.47747927280726,190.2041530334129
CTRL,26.600841868071388,24.585401318595334,24.856650545355414,21.549462797843365,45.5778194746352,14.559696949604344
CTSA,809.4061496319398,98.88844167702395,201.64446568643092,91.98712225638884,273.4626518058699,76.00568400991763
CTSB,270.15807604742645,22.942329803738946,44.506989081852744,11.091710794445985,14.161576760585708,12.626216815007208
CTSC,50.47020354897092,19.931107877579958,50.587183059869076,80.71136896271739,22.46784733351546,18.560406746668203
CTSD,213.53074507306675,20.864667140783723,40.09915693681697,88.06458172319485,105.01488337181867,19.949135317539405
CTSE,22.672946720754336,18.456153461892182,27.137764930419923,32.96652693117287,31.969183661172124,39.316246612992465
CTSF,28.851411568515,50.14972901096053,54.00308797800019,53.647163949679914,29.532262866611614,55.36362814103094
CTSG,26.08810052104834,32.43815814915616,33.49583937881136,37.36511351258708,31.591400708217957,51.85859903281255
CTSH,1170.8170947226586,639.4066773079145,188.57831801697782,21.16986259038761,45.07607521336245,47.18214621265731
CTSL,54.673506461139404,15.849000981995076,37.838421496905255,17.083243354356895,24.004117635442846,20.036499587269294
CTSO,185.6562405802119,166.99603050198257,72.3539562959739,144.44135008253798,15.088003388322639,35.365855097880235
CTSS,722.6834271386554,38.979130394086184,39.59345335184947,12.755433275450384,508.89704364116596,13.375942725957623
CTSW,19.969274301566333,18.613790891358935,41.4692485561193,695.1593925736441,24.032919309254957,72.76671960731518
CTSZ,142.40835692628394,345.77026559889464,48.79630494277517,19.460407293785696,126.54528988666496,10.08289630911888
CTU2,23.434953059967278,26.916893278620865,35.44941709755278,28.178833783100025,18.120489208451858,38.43177956147869
CUEDC1,42.02482771826891,11.76794089001015,20.684382733820456,13.467311807927366,43.80488927943957,14.183760383952142
CUEDC2,172.03401068166323,138.47195464074068,102.55969027602166,100.53820315995895,64.87676598822812,78.22042897603961
CUL1,39.852546294258715,41.691460292163676,40.71080940347364,32.73064210204649,16.91991012414048,86.22076058483313
CUL2,109.72207494370622,145.30192438622726,138.83524021641335,102.06115052101153,36.45033073732059,199.43520879239964
CUL3,23.941140907782184,49.61003259486061,28.27215599198561,30.461392732083006,38.645003720010976,56.52799403534661
CUL4A,30.030362815827967,17.369086805359075,30.3945341081188,18.900991348178245,9.043617659462793,22.721566967283366
CUL4B,24.010940343319714,39.15623101967901,27.549419220186557,23.345781848074655,53.43932944790465,29.764992299214097
CUL5,27.283749181061122,32.96652693117287,25.539528752321516,30.237144555825846,10.845690490875775,37.953899998397574
CUL7,36.47004311194064,37.85652286591756,26.186838671425804,26.93630393752383,37.220615302420725,18.32063350745172
CUL9,62.418855525474875,85.40804111581937,98.45755442624554,53.685478567101846,58.82591700928046,57.559999163524985
CUTA,351.6850018275941,481.2257393937973,566.2204322180452,429.8322735497397,60.13529123162225,431.25754433557296
CUTC,77.56640322896757,162.57369129254002,95.3856278090194,66.50311441036013,81.08313695802397,35.04840165369255
CUX1,75.37687085208604,28.829821514118755,19.784517821840055,18.93941677925062,20.89549455951854,21.789321804990006
CWC15,313.9280213453691,370.26644435446264,287.86328809473633,303.7288203840068,255.27704438856054,440.2121629952801
CWC22,57.95093366491904,123.33855165805207,80.96744232847621,48.921271637325766,75.35127403910982,60.44771589257087
CWC25,60.298491280156064,58.611424658208726,48.81085100953193,43.67391629243031,125.10451093918734,89.60598105773497
CWC27,60.83206189959919,66.98285667084308,48.88432408734215,44.775262962901735,12.758705010240622,23.211558273332727
CWF19L1,67.17953944611217,83.69560724761229,62.77029134426406,67.54045531489015,70.5478396753119,162.7233350800977
CWF19L2,35.94402337324634,73.26183846418812,57.081051259336064,56.54979934447528,32.659708290448734,49.06924528730744
CX3CR1,11.38363969763293,6.612748347922867,12.571195943582763,60.854413758289176,13.0020752154938,25.83311878891436
CXCL16,186.9696121250298,26.229892685565275,33.769993580875436,20.04916155347965,362.8098967250326,58.55420866302447
CXCL8,11.016698235414557,7.100250871875815,9.898775007881133,8.594775760627964,5929.1106276269775,28.126032925335974
CXCR1,49.730188689317174,32.60022462578866,31.214403686545317,76.87486144525752,1263.1410212192634,61.66674122113636
CXCR3,15.841971699434092,23.797366111323715,23.430242810617436,28.44000867682952,21.739547402898236,39.84640080318021
CXCR4,173.36273395445062,2474.9780242893835,641.7154909774852,375.92733176751545,1604.0462224692194,5283.907772229573
CXCR5,14.241606587744174,64.23287649680249,25.57956809951044,17.61167229597664,28.717136612376976,25.085249965521545
CXCR6,18.897192391040104,16.466476787664583,18.654476896913746,26.903276844711314,28.116010622764865,30.0997152975485
CXXC1,98.18358908255578,96.4426909127825,123.7152896478358,86.06352342170152,43.16110812004717,37.974068634567026
CXXC5,113.66702686086278,987.7416944867222,43.189538630003646,563.1791057597504,6.001653380790258,9.943535139913228
CXorf21,242.13704388996595,147.01402671658983,56.571361988074955,24.9109821873119,71.74567697891166,16.662227638058116
CXorf36,15.231752114054924,10.854489720351175,13.195828243955729,14.085999192278347,24.883025383724583,39.267561067684994
CXorf38,248.13303330035578,130.0461609177438,110.66153265204196,137.63084268981706,120.96786184857483,28.606580982276437
CXorf56,28.282936267610218,29.133961891021514,22.29301746072899,23.910957533907098,20.35427598972139,23.74061710093874
CXorf57,7.832973078953392,53.54685731358136,29.233081326775274,10.923550886413613,7.858478414664674,32.05684104745154
CXorf65,15.54587590534769,73.39653240938328,160.19552089637898,105.65666737678882,58.926309121919644,77.65835583248705
CYB561,46.896553641675226,19.20247012508232,91.87879304924759,50.185893633446206,36.93278112909255,63.84122776681571
CYB561A3,206.78389241474935,1170.3302668217962,169.2474163204893,102.90148556412136,77.89128425519779,83.94666689874096
CYB561D1,95.65311192114359,114.18346992572377,144.39330090122678,155.23822152733962,105.55126069604393,68.91494429344705
CYB561D2,157.203551422144,114.58624005141864,105.88467582762254,144.61666484059614,114.78497501546951,84.72796695836585
CYB5A,26.50274705281709,106.49412258320112,35.774259513469794,33.07455864856996,9.823587621851887,22.88114669695516
CYB5B,8.301775968858045,16.295254734775085,15.552126998243267,21.636271483800808,11.063147575907564,76.40734545705456
CYB5D1,16.425894135838874,36.49431913119057,29.58881470872534,27.01689550749126,30.18479294939397,38.081200821019365
CYB5D2,40.36603560734951,39.747163415403314,32.00621120145707,26.8483216546574,24.216693657701903,29.890572471217997
CYB5R1,116.516462817907,115.85528120438207,84.59379853795055,53.598101695785594,88.62120263789315,61.20032736896302
CYB5R3,26.86470330814691,33.83231516833308,17.632437245459936,19.087681894246895,27.167501746011897,234.32450908177125
CYB5R4,222.9150171649298,165.36728032912507,65.1936705778443,63.16878857675526,593.2802718846826,70.207103034684
CYBA,55.58447181271758,54.34931699570132,43.35991429626768,60.45165785253333,56.51374929291441,57.37319058757719
CYBB,490.1671531434843,135.85934560052948,44.70300780167354,11.978206466144321,29.762627690791724,17.99539775987403
CYBRD1,166.5671392108281,8.155368123927095,19.81402400532262,44.47430020453384,66.22756911850678,10.30963236561692
CYC1,195.45328200538793,180.06949633009933,104.89993690929742,150.98485158598075,38.36370097953304,90.13734113183698
CYCS,14.174048641654494,31.327983389362508,17.801661563670656,20.121138035250073,5.799907935956452,18.79780359753712
CYFIP1,586.4889026150386,35.16723491735371,72.28828707260253,16.94808072048206,23.17937883244976,23.51479968041157
CYFIP2,48.935176566072386,547.911851618241,431.80914878868776,415.6282769491827,57.86303132678121,191.90576544536643
CYGB,27.417402635866384,22.52679244535315,22.788277903335416,23.561508434733902,24.51308236038989,31.976945161942293
CYHR1,30.748412013655386,28.951777091356206,32.15096198972004,21.71319315460028,44.47306713219616,56.65355513280487
CYLD,21.039813335010116,23.21201723343079,31.56097785483445,14.705969573420749,29.267142705820508,35.954704235731434
CYP1A2,38.20845455412655,33.81027862072247,40.07359404018642,73.55747233645666,101.49747309804758,198.26682244905402
CYP1B1,423.6473398640835,4.02505919347875,9.048006714826064,5.02429091100303,7.836720263179281,7.144997839104149
CYP20A1,36.663179514676024,46.771247362128435,43.58712071660646,27.380748868565163,15.449625902520395,64.14792362421495
CYP27A1,192.49271006682537,45.70341298328057,55.78672676697321,60.70569661316657,230.20733628201359,85.36629743693375
CYP2B7P,17.62534998317041,17.561205769393524,18.360965259983832,29.691951247081036,35.95299371184276,52.141996458801536
CYP2C9,18.167777027411308,12.527616074560035,11.277770619271681,20.640413955122995,27.34964117516421,33.008668972483896
CYP2R1,84.31515133627141,122.76878672621065,121.91653539335142,87.99441171983293,12.31043639511097,58.32920451850937
CYP2U1,12.76100456915107,63.91887006810087,25.335879398508656,16.444235123058874,10.463038713267393,39.46108609319212
CYP3A7,25.90825600986274,23.965381483489335,26.627037141483083,44.34931757135432,55.554042850982064,76.33159581402548
CYP3A7-CYP3AP1,25.90825600986274,23.965381483489335,26.627037141483083,44.34931757135432,55.554042850982064,76.33159581402548
CYP4F12,13.694740274707055,11.069053811869093,13.92330691235612,15.426298206838569,25.808421489161958,24.427956667472852
CYP4F3,10.78152985477497,6.784112057449037,8.277528081666045,8.976916651257632,1185.3521416999204,12.32224300420372
CYP4V2,21.869373705415818,32.358885176580365,45.44784554584854,39.00291372831657,11.641217131323131,25.615450311065715
CYSLTR1,60.009125466002175,157.72636215397233,35.266096699515316,18.464854637237988,107.93358211201436,6.958854258952694
CYSTM1,93.42650539255816,50.565798319513924,27.3159179418658,17.096866165398858,969.2735011670834,68.75911195618498
