"ROW_ID","ROW_VERSION","objectId","submitterId","repo_name","submitter","is_latest","dataset","celltype","metric","metric_value"
"749","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","naive.CD8.T.cells","spearman","0.202"
"750","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","naive.CD8.T.cells","spearman","0.494"
"751","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","naive.CD8.T.cells","spearman","0.186"
"752","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","naive.CD8.T.cells","spearman","0.657"
"753","1","9696382","3392762","izi_fine","IZI","false","FIAS4","naive.CD8.T.cells","spearman","0.383"
"754","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","naive.CD8.T.cells","spearman","0.318"
"755","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","naive.CD8.T.cells","spearman","-0.268"
"756","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","naive.CD8.T.cells","spearman","0.161"
"757","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","naive.CD8.T.cells","spearman","-0.221"
"758","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","naive.CD8.T.cells","spearman","0.189"
"759","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","naive.CD8.T.cells","spearman","0.857"
"760","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","naive.CD8.T.cells","spearman","0.857"
"761","1","9696024","3390893","my-model","D3Team","true","FIAS4","naive.CD8.T.cells","spearman","0.51"
"762","1","9695993","3390893","my-model","D3Team","false","FIAS4","naive.CD8.T.cells","spearman","0.084"
"763","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","naive.CD8.T.cells","spearman","0.567"
"764","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","naive.CD8.T.cells","spearman","0.615"
"765","1","9695845","3392392","celest_fine","CCB","true","FIAS4","naive.CD8.T.cells","spearman","0.489"
"766","1","9695844","3392392","celest_fine","CCB","false","FIAS4","naive.CD8.T.cells","spearman","-0.002"
"767","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","naive.CD8.T.cells","spearman","0.598"
"768","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","naive.CD8.T.cells","spearman","0.598"
"769","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","naive.CD8.T.cells","spearman","0.48"
"770","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","naive.CD8.T.cells","spearman","0.095"
"771","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","naive.CD8.T.cells","spearman","0.433"
"772","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","naive.CD8.T.cells","spearman","-0.02"
"773","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","naive.CD8.T.cells","spearman","0.378"
"774","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","naive.CD8.T.cells","spearman","0"
"775","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","naive.CD8.T.cells","spearman","0.72"
"776","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","memory.CD4.T.cells","spearman","0.66"
"777","1","9696409","3392762","izi_fine","IZI","true","FIAS6","memory.CD4.T.cells","spearman","0.265"
"778","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","memory.CD4.T.cells","spearman","0.629"
"779","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","memory.CD4.T.cells","spearman","0.629"
"780","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","memory.CD4.T.cells","spearman","0.624"
"781","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","memory.CD4.T.cells","spearman","0.456"
"782","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","memory.CD4.T.cells","spearman","0.038"
"783","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","memory.CD4.T.cells","spearman","-0.021"
"784","1","9696382","3392762","izi_fine","IZI","false","FIAS6","memory.CD4.T.cells","spearman","-0.366"
"785","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","memory.CD4.T.cells","spearman","0.143"
"786","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","memory.CD4.T.cells","spearman","0.428"
"787","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","memory.CD4.T.cells","spearman","0.56"
"788","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","memory.CD4.T.cells","spearman","0.677"
"789","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","memory.CD4.T.cells","spearman","0.206"
"790","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","memory.CD4.T.cells","spearman","0.562"
"791","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","memory.CD4.T.cells","spearman","0.617"
"792","1","9696024","3390893","my-model","D3Team","true","FIAS6","memory.CD4.T.cells","spearman","0.564"
"793","1","9695993","3390893","my-model","D3Team","false","FIAS6","memory.CD4.T.cells","spearman","0.56"
"794","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","memory.CD4.T.cells","spearman","-0.07"
"795","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","memory.CD4.T.cells","spearman","-0.266"
"796","1","9695845","3392392","celest_fine","CCB","true","FIAS6","memory.CD4.T.cells","spearman","0.529"
"797","1","9695844","3392392","celest_fine","CCB","false","FIAS6","memory.CD4.T.cells","spearman","0.544"
"798","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","memory.CD4.T.cells","spearman","0.451"
"799","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","memory.CD4.T.cells","spearman","0.451"
"800","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","memory.CD4.T.cells","spearman","0"
"801","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","memory.CD4.T.cells","spearman","-0.167"
"802","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","memory.CD4.T.cells","spearman","0.719"
"803","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","memory.CD4.T.cells","spearman","0.547"
"804","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","memory.CD4.T.cells","spearman","0.679"
"805","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","memory.CD4.T.cells","spearman","0"
"806","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","memory.CD4.T.cells","spearman","0.472"
"807","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","myeloid.dendritic.cells","spearman","0.861"
"808","1","9696409","3392762","izi_fine","IZI","true","FIAS4","myeloid.dendritic.cells","spearman","0.521"
"809","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","myeloid.dendritic.cells","spearman","0.718"
"810","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","myeloid.dendritic.cells","spearman","0.718"
"811","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","myeloid.dendritic.cells","spearman","0.832"
"812","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","myeloid.dendritic.cells","spearman","0.745"
"813","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","myeloid.dendritic.cells","spearman","0.821"
"814","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","myeloid.dendritic.cells","spearman","0.829"
"815","1","9696382","3392762","izi_fine","IZI","false","FIAS4","myeloid.dendritic.cells","spearman","0.821"
"816","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","myeloid.dendritic.cells","spearman","0.869"
"817","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","myeloid.dendritic.cells","spearman","0.357"
"818","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","myeloid.dendritic.cells","spearman","0.275"
"819","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","myeloid.dendritic.cells","spearman","0.796"
"820","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","myeloid.dendritic.cells","spearman","0.707"
"821","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","myeloid.dendritic.cells","spearman","0.539"
"822","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","myeloid.dendritic.cells","spearman","0.389"
"823","1","9696024","3390893","my-model","D3Team","true","FIAS4","myeloid.dendritic.cells","spearman","0.875"
"824","1","9695993","3390893","my-model","D3Team","false","FIAS4","myeloid.dendritic.cells","spearman","0.875"
"825","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","myeloid.dendritic.cells","spearman","0.886"
"826","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","myeloid.dendritic.cells","spearman","0.896"
"827","1","9695845","3392392","celest_fine","CCB","true","FIAS4","myeloid.dendritic.cells","spearman","0.811"
"828","1","9695844","3392392","celest_fine","CCB","false","FIAS4","myeloid.dendritic.cells","spearman","0.811"
"829","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","myeloid.dendritic.cells","spearman","0.382"
"830","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","myeloid.dendritic.cells","spearman","0.286"
"831","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","myeloid.dendritic.cells","spearman","0.458"
"832","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","myeloid.dendritic.cells","spearman","0.418"
"833","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","myeloid.dendritic.cells","spearman","0.154"
"834","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","myeloid.dendritic.cells","spearman","0.557"
"835","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","myeloid.dendritic.cells","spearman","0.746"
"836","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","myeloid.dendritic.cells","spearman","0.885"
"837","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","myeloid.dendritic.cells","spearman","0.939"
"838","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","monocytes","spearman","0.837"
"839","1","9696409","3392762","izi_fine","IZI","true","FIAS6","monocytes","spearman","0.686"
"840","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","monocytes","spearman","0.799"
"841","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","monocytes","spearman","0.799"
"842","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","monocytes","spearman","0.889"
"843","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","monocytes","spearman","0.358"
"844","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","monocytes","spearman","0.86"
"845","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","monocytes","spearman","0.691"
"846","1","9696382","3392762","izi_fine","IZI","false","FIAS6","monocytes","spearman","0.596"
"847","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","monocytes","spearman","0.734"
"848","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","monocytes","spearman","0.772"
"849","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","monocytes","spearman","0.814"
"850","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","monocytes","spearman","0.765"
"851","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","monocytes","spearman","0.778"
"852","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","monocytes","spearman","0.718"
"853","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","monocytes","spearman","0.718"
"854","1","9696024","3390893","my-model","D3Team","true","FIAS6","monocytes","spearman","0.866"
"855","1","9695993","3390893","my-model","D3Team","false","FIAS6","monocytes","spearman","0.853"
"856","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","monocytes","spearman","0.765"
"857","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","monocytes","spearman","0.846"
"858","1","9695845","3392392","celest_fine","CCB","true","FIAS6","monocytes","spearman","0.806"
"859","1","9695844","3392392","celest_fine","CCB","false","FIAS6","monocytes","spearman","0.835"
"860","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","monocytes","spearman","0.836"
"861","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","monocytes","spearman","0.836"
"862","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","monocytes","spearman","0"
"863","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","monocytes","spearman","0.683"
"864","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","monocytes","spearman","0.886"
"865","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","monocytes","spearman","0.808"
"866","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","monocytes","spearman","0.858"
"867","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","monocytes","spearman","0.724"
"868","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","monocytes","spearman","0.791"
"869","1","9696412","3396685","finep3cps","DA_505","true","FIVA1","NK.cells","spearman","0.526"
